0
0	1	1
1	3	1
3	27	1
1
1	3	1
3	27	1
2
1	3	1
2	1	1
3	27	1
3
3	27	1
4
4	9	1
9	18	1
18	22	1
22	23	1
23	26	1
26	27	1
5
4	9	1
5	7	1
7	8	1
8	4	1
9	18	1
18	22	1
22	23	1
23	26	1
26	27	1
6
4	9	1
6	8	1
8	4	1
9	18	1
18	22	1
22	23	1
23	26	1
26	27	1
7
4	9	1
7	8	1
8	4	1
9	18	1
18	22	1
22	23	1
23	26	1
26	27	1
8
4	9	1
8	4	1
9	18	1
18	22	1
22	23	1
23	26	1
26	27	1
9
9	18	1
18	22	1
22	23	1
23	26	1
26	27	1
10
10	11	1
11	12	1
12	23	1
23	26	1
26	27	1
11
11	12	1
12	23	1
23	26	1
26	27	1
12
12	23	1
23	26	1
26	27	1
